"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"ССП"	"LССП"	"ГНКИПЦ01_2753"	"LГНКИПЦ01_2753"	"VAL"
"Индекс потребительских цен(Процент)"	"Апрель 2018 г."	"201804"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"264.7"
"Индекс потребительских цен(Процент)"	"Март 2018 г."	"201803"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"263.4"
"Индекс потребительских цен(Процент)"	"Май 2013 г."	"201305"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"183.7"
"Индекс потребительских цен(Процент)"	"Январь 2012 г."	"201201"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"168.9"
"Индекс потребительских цен(Процент)"	"Ноябрь 2017 г."	"201711"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"257.3"
"Индекс потребительских цен(Процент)"	"Октябрь 2013 г."	"201310"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"185.9"
"Индекс потребительских цен(Процент)"	"Июнь 2017 г."	"201706"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"250.7"
"Индекс потребительских цен(Процент)"	"Апрель 2013 г."	"201304"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"183.6"
"Индекс потребительских цен(Процент)"	"Февраль 2013 г."	"201302"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"180.4"
"Индекс потребительских цен(Процент)"	"Сентябрь 2013 г."	"201309"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"185.3"
"Индекс потребительских цен(Процент)"	"Август 2011 г."	"201108"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"166.2"
"Индекс потребительских цен(Процент)"	"Август 2013 г."	"201308"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"185.4"
"Индекс потребительских цен(Процент)"	"Март 2013 г."	"201303"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"182.7"
"Индекс потребительских цен(Процент)"	"Июль 2011 г."	"201107"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"165.5"
"Индекс потребительских цен(Процент)"	"Сентябрь 2011 г."	"201109"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"166.8"
"Индекс потребительских цен(Процент)"	"Февраль 2012 г."	"201202"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"169.4"
"Индекс потребительских цен(Процент)"	"Декабрь 2012 г."	"201212"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"175.6"
"Индекс потребительских цен(Процент)"	"Октябрь 2012 г."	"201210"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"173.9"
"Индекс потребительских цен(Процент)"	"Март 2012 г."	"201203"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"169.9"
"Индекс потребительских цен(Процент)"	"Май 2011 г."	"201105"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"163.3"
"Индекс потребительских цен(Процент)"	"Апрель 2011 г."	"201104"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"162.7"
"Индекс потребительских цен(Процент)"	"Июль 2013 г."	"201307"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"184.7"
"Индекс потребительских цен(Процент)"	"Январь 2013 г."	"201301"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"178.9"
"Индекс потребительских цен(Процент)"	"Февраль 2011 г."	"201102"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"161.6"
"Индекс потребительских цен(Процент)"	"Март 2011 г."	"201103"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"162.2"
"Индекс потребительских цен(Процент)"	"Июнь 2011 г."	"201106"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"164.6"
"Индекс потребительских цен(Процент)"	"Октябрь 2011 г."	"201110"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"167.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2011 г."	"201112"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"168.5"
"Индекс потребительских цен(Процент)"	"Апрель 2012 г."	"201204"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"170.5"
"Индекс потребительских цен(Процент)"	"Май 2012 г."	"201205"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"171.5"
"Индекс потребительских цен(Процент)"	"Сентябрь 2012 г."	"201209"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"173.0"
"Индекс потребительских цен(Процент)"	"Январь 2011 г."	"201101"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"159.6"
"Индекс потребительских цен(Процент)"	"Июль 2012 г."	"201207"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"171.9"
"Индекс потребительских цен(Процент)"	"Февраль 2016 г."	"201602"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"232.2"
"Индекс потребительских цен(Процент)"	"Август 2018 г."	"201808"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"266.5"
"Индекс потребительских цен(Процент)"	"Октябрь 2017 г."	"201710"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"254.9"
"Индекс потребительских цен(Процент)"	"Июль 2018 г."	"201807"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"266.0"
"Индекс потребительских цен(Процент)"	"Ноябрь 2013 г."	"201311"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"186.2"
"Индекс потребительских цен(Процент)"	"Июнь 2012 г."	"201206"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"171.7"
"Индекс потребительских цен(Процент)"	"Октябрь 2016 г."	"201610"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"238.1"
"Индекс потребительских цен(Процент)"	"Май 2015 г."	"201505"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"202.2"
"Индекс потребительских цен(Процент)"	"Январь 2016 г."	"201601"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"226.7"
"Индекс потребительских цен(Процент)"	"Апрель 2014 г."	"201404"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"192.3"
"Индекс потребительских цен(Процент)"	"Декабрь 2013 г."	"201312"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"186.8"
"Индекс потребительских цен(Процент)"	"Май 2014 г."	"201405"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2005 года"	"0"	"Товары и услуги"	"0"	"193.3"
